     stop_id     |                    stop_name                     |     stop_id     |                    stop_name                     |       distance
 1332387         | Meppel, Burg. Knopperslaan                       | 418498          | Meppel, Burgem. Knopperslaan                     |  0.00888049264116521
 1238705         | UIthoorn, Busstation                             | 675070          | Uithoorn, Busstation                             |  0.00891592505793158
 1238571         | Zoetermeer, Centrum West                         | 979793          | Zoetermeer, Centrum-West                         |  0.00891696308741608
 1333266         | Winschoten, Station (Perron E)                   | 1333893         | Winschoten, Station (Perron D)                   |  0.00893014065251217
 1134317         | Rotterdam, Zuidplein Perron H                    | 1196135         | Rotterdam, Zuidplein perron J                    |  0.00893419409993924
 647834          | Gulpen, Busstation Perron B                      | 679791          | Gulpen, Busstation Perron C                      |  0.00895442910376223
 1421524         | Roermond, Station Perron B                       | 679279          | Roermond, Station Perron D                       |  0.00897052229168514
 103729          | Zeeland, Udenseweg N265                          | 418928          | Zeeland, Udenseweg/N265                          |  0.00900206413968861
 1501162         | Heenvliet, Brug Voornse Kanaal                   | 365669          | Heenvliet, Brug Voornse kanaal                   |  0.00903020772517451
 325156          | Nieuw Vossemeer, Slaakdam                        | 435549          | Nieuw-Vossemeer, Slaakdam                        |  0.00904724831525498
 366599          | Sas van Gent, Bolwerk                            | 547467          | Sas Van Gent, Bolwerk                            |  0.00910190980568967
 358016          | Sas van Gent, Bolwerk                            | 547467          | Sas Van Gent, Bolwerk                            |  0.00910190980568967
 1420499         | Reek, Mgr Borretstraat                           | 222956          | Reek, Mgr. Borretstraat                          |  0.00921545609508193
 1479422         | Sittard, Busstation Perron D                     | 1479533         | Sittard, Busstation Perron F                     |  0.00924408676506406
 1479422         | Sittard, Busstation Perron D                     | 1479534         | Sittard, Busstation Perron F                     |  0.00924408676506406
 1216805         | Maasland, Viaduct (Perron E)                     | 1217132         | Maasland, Viaduct (Perron C)                     |  0.00926610981629562
 1216804         | Maasland, Viaduct (Perron E)                     | 1217132         | Maasland, Viaduct (Perron C)                     |  0.00926610981629562
 1331463         | Groningen, Hoofdstation (Perron E)               | 654605          | Groningen, Hoofdstation (Perron N)               |  0.00927332590926684
 1479297         | Heerlen, Busstation Perron E                     | 1479529         | Heerlen, Busstation Perron C                     |  0.00928981223943732
 1331218         | Emmen, Station (Perron E)                        | 1480319         | Emmen, Station (Perron J)                        |   0.0092993659433772
 1332483         | Emmen, Station (Perron K)                        | 1333793         | Emmen, Station (Perron H)                        |   0.0092993659433772
 1331218         | Emmen, Station (Perron E)                        | 1332483         | Emmen, Station (Perron K)                        |   0.0092993659433772
 1333793         | Emmen, Station (Perron H)                        | 1480319         | Emmen, Station (Perron J)                        |   0.0092993659433772
 1331716         | Groningen, Hoofdstation (Perron S)               | 1331719         | Groningen, Hoofdstation (Perron T)               |  0.00930690956446931
 1355744         | Doetinchem, Station (E)                          | 1355747         | Doetinchem, Station (D)                          |  0.00931197769674726
 645820          | Weert, Station Perron C                          | 645937          | Weert, Station Perron B                          |  0.00931553173497832
 1377970         | Zuidhorn, Station (Perron E)                     | 1378166         | Zuidhorn, Station (Perron C)                     |  0.00931945864048234
 1099932         | Delft, TU Kluyverpark                            | 1217522         | Delft, TU - Kluyverpark                          |  0.00932453941301477
 1332984         | Emmen, Station (Perron A)                        | 979088          | Emmen, Station (Perron J)                        |  0.00934403162309742
 1238998         | Roermond, Station Perron E                       | 679287          | Roermond, Station Perron C                       |  0.00936381741157277
 1479281         | Sittard, Busstation Perron E                     | 1479533         | Sittard, Busstation Perron F                     |  0.00938156361529686
 1479281         | Sittard, Busstation Perron E                     | 1479534         | Sittard, Busstation Perron F                     |  0.00938156361529686
 354665          | Nijmegen, Plein 1944 (E)                         | 581832          | Nijmegen, Plein 1944 (F)                         |  0.00944580286900618
 1479280         | Sittard, Busstation Perron E                     | 1479533         | Sittard, Busstation Perron F                     |  0.00947000399915011
 1479280         | Sittard, Busstation Perron E                     | 1479534         | Sittard, Busstation Perron F                     |  0.00947000399915011
 1333345         | Scheemda, Busstation (Perron B)                  | 656383          | Scheemda, Busstation (Perron D)                  |  0.00947418814218166
 1331986         | Groningen, Hoofdstation (Perron X)               | 654943          | Groningen, Hoofdstation (Perron V)               |  0.00948750257498482
 1238778         | Haarlem, Station                                 | 1377603         | Haarlem, Station F                               |  0.00949092442278702
 1377603         | Haarlem, Station F                               | 940105          | Haarlem, Station                                 |  0.00949092442278702
 1330150         | Utrecht, Station Leidsche Rijn (Perron C)        | 1330151         | Utrecht, Station Leidsche Rijn (Perron B)        |  0.00953663771934553
 1377603         | Haarlem, Station F                               | NL:S:55000050   | Haarlem, Station                                 |  0.00954206589523557
 1333096         | Scheemda, Busstation (Perron C)                  | 1377914         | Scheemda, Busstation (Perron A)                  |  0.00954570111164472
 1331793         | Appingedam, Busstation (Perron D)                | 1333095         | Appingedam, Busstation (Perron A)                |  0.00956067647869601
 1330875         | Hoogeveen, Station (Perron E)                    | 1334195         | Hoogeveen, Station (Perron B)                    |  0.00958610405689288
 1501482         | Rotterdam, Blaak                                 | 54722           | Rotterdam Blaak                                  |   0.0095925954941736
 1501483         | Rotterdam, Blaak                                 | 54722           | Rotterdam Blaak                                  |   0.0095925954941736
 54722           | Rotterdam Blaak                                  | NL:S:31008134   | Rotterdam, Blaak                                 |   0.0095925954941736
 1330967         | Emmen, Station (Perron D)                        | 1332483         | Emmen, Station (Perron K)                        |  0.00959379125886541
 1330967         | Emmen, Station (Perron D)                        | 1480319         | Emmen, Station (Perron J)                        |  0.00959379125886541
 1330009         | Zeist, Busstation (Perron A)                     | 1330096         | Zeist, Busstation (Perron B)                     |  0.00960909394671799
 1420952         | Uden, Busstation (E)                             | 1420982         | Uden, Busstation (G)                             |  0.00964694461287053
 1420881         | Uden, Busstation (A)                             | 1420920         | Uden, Busstation (C)                             |  0.00964696516073842
 1329903         | Utrecht, CS Jaarbeurszijde (Perron C4)           | 1329984         | Utrecht, CS Jaarbeurszijde (Perron D1)           |   0.0096583563667718
 1330412         | Zeist, Station Driebergen-Zeist (Perron D)       | 1330443         | Zeist, Station Driebergen-Zeist (Perron F)       |  0.00967641464707814
 1356135         | Utrecht, CS Jaarbeursplein (Perron G3)           | 1356138         | Utrecht, CS Jaarbeursplein (Perron G6)           |   0.0096818338177958
 1100327         | Krimpen ad IJssel, Koekoekstraat                 | 82882           | Krimpen a/d IJssel, Koekoekstraat                |  0.00968825636039696
 1331696         | Hoogkerk, P+R Hoogkerk (Perron D)                | 1332221         | Hoogkerk, P+R Hoogkerk (Perron B)                |   0.0097072119531115
 1479422         | Sittard, Busstation Perron D                     | 1479438         | Sittard, Busstation Perron C                     |  0.00973059903015927
 1479337         | Sittard, Busstation Perron I                     | 1479374         | Sittard, Busstation Perron G                     |  0.00975512158407471
 1100613         | Rotterdam, Rotterdam Centraal perron DD          | 1501140         | Rotterdam, Rotterdam Centraal perron CC          |  0.00976068838267935
 1479337         | Sittard, Busstation Perron I                     | 1479394         | Sittard, Busstation Perron H                     |   0.0097730803938979
 1479297         | Heerlen, Busstation Perron E                     | 1479528         | Heerlen, Busstation Perron C                     |  0.00981473882800319
 1421389         | Oosterhout, Busstation (A)                       | 509029          | Oosterhout, Busstation (D)                       |  0.00989185497402933
 1421497         | Venlo, Station Perron E                          | 1421533         | Venlo, Station Perron B                          |  0.00991053030669452
 1420643         | Haarlem, Station C                               | 511218          | Haarlem, Station                                 |  0.00994458750087089
 1377603         | Haarlem, Station F                               | 1420643         | Haarlem, Station C                               |  0.00994458750087089
 1216558         | Maastricht, Station Perron G                     | 647025          | Maastricht, Station Perron B                     |  0.00996360025076735
 1330875         | Hoogeveen, Station (Perron E)                    | 1331439         | Hoogeveen, Station (Perron C)                    |  0.00996975558431353
 1330149         | Utrecht, Station Leidsche Rijn (Perron D)        | 1330151         | Utrecht, Station Leidsche Rijn (Perron B)        |   0.0100244112931693
 1421486         | Venray, Station B                                | 679127          | Venray, Station A                                |   0.0100287443363865
 316259          | Utrecht, P+R Papendorp                           | 681037          | Utrecht, P-R Papendorp                           |   0.0100309205960401
 103713          | Zeeland, Udenseweg N265                          | 419617          | Zeeland, Udenseweg/N265                          |   0.0100319578251308
 1333540         | Winschoten, Station (Perron F)                   | 1333893         | Winschoten, Station (Perron D)                   |   0.0100331023981566
 1479309         | Sittard, Busstation Perron D                     | 1479438         | Sittard, Busstation Perron C                     |   0.0100398123947693
 1479392         | Maastricht, Station Perron A                     | 1479539         | Maastricht, Station Perron B                     |    0.010051626655988
 1331315         | Meppel, Station (Perron C)                       | 1401118         | Meppel, Station (Perron A)                       |   0.0100552606752465
 1333410         | Meppel, Station (Perron C)                       | 1401118         | Meppel, Station (Perron A)                       |   0.0100552606752465
 1330151         | Utrecht, Station Leidsche Rijn (Perron B)        | 1400546         | Utrecht, Station Leidsche Rijn (Perron A)        |   0.0100588140536655
 1356134         | Utrecht, CS Jaarbeursplein (Perron G2)           | 1356137         | Utrecht, CS Jaarbeursplein (Perron G5)           |   0.0100965125069464
 103879          | Weesp, J.H.Leopoldhof                            | 362237          | Weesp, J.H. Leopoldhof                           |   0.0100987729371731
 1217132         | Maasland, Viaduct (Perron C)                     | 1217828         | Maasland, Viaduct (Perron A)                     |   0.0101216455662695
 1420902         | 's-Hertogenbosch, Centraal Station (D)           | 1421039         | 's-Hertogenbosch, Centraal Station (G)           |    0.010165786797239
 1479392         | Maastricht, Station Perron A                     | 1479483         | Maastricht, Station Perron C                     |    0.010181131941802
 1421038         | 's-Hertogenbosch, Centraal Station (I)           | 1421042         | 's-Hertogenbosch, Centraal Station (F)           |    0.010185643905256
 238191          | Hoog-Keppel, Weg naar Hoog-Keppel                | 939921          | Hoog Keppel, Weg naar Hoog Keppel                |    0.010204230274567
 1501136         | Nieuwerkerk ad IJssel, Raadhuisplein             | 82577           | Nieuwerkerk a/d IJssel, Raadhuisplein            |   0.0102112122786855
 506807          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |     0.01021897076902
 1237171         | Zwolle, Katwolderplein/centrum                   | 1420305         | Zwolle, Katwolderplein/Centrum                   |   0.0102302150699446
 826464          | Utrecht, Station Lunetten (Perron A)             | 826465          | Utrecht, Station Lunetten (Perron C)             |   0.0102488362972166
 1421042         | 's-Hertogenbosch, Centraal Station (F)           | 1421043         | 's-Hertogenbosch, Centraal Station (C)           |   0.0102699779044812
 1420901         | 's-Hertogenbosch, Centraal Station (J)           | 1421039         | 's-Hertogenbosch, Centraal Station (G)           |   0.0102897077125205
 1421040         | 's-Hertogenbosch, Centraal Station (H)           | 1421041         | 's-Hertogenbosch, Centraal Station (E)           |   0.0102897133843031
 1217162         | Delft, Station Delft (Perron E)                  | 1501758         | Delft, Station Delft (Perron G)                  |   0.0103545667544627
 1501698         | Delft, Station Delft (Perron F)                  | 1501700         | Delft, Station Delft (Perron I)                  |   0.0103881878030424
 1217760         | Delft, Station Delft (Perron G)                  | 1501700         | Delft, Station Delft (Perron I)                  |   0.0103881878030424
 1331720         | Groningen, Hoofdstation (Perron U)               | 1378043         | Groningen, Hoofdstation (Perron I)               |   0.0104381814379051
 1238354         | Rotterdam, Rotterdam Centraal perron A           | 1501594         | Rotterdam, Rotterdam Centraal perron C           |   0.0104962046583717
 1332026         | Emmen, Station (Perron B)                        | 979088          | Emmen, Station (Perron J)                        |   0.0104973154355846
 1217585         | Naaldwijk, Busstation (Perron F)                 | 1217848         | Naaldwijk, Busstation (Perron D)                 |   0.0105030885491673
 1329904         | Utrecht, CS Jaarbeurszijde (Perron C2)           | 651007          | Utrecht, CS Jaarbeurszijde (Perron C1)           |   0.0105196287028394
 1217407         | Zoetermeer, Station (Perron A)                   | 1420675         | Zoetermeer, Station (Perron B)                   |   0.0105223393078201
 1133639         | Rotterdam, Zuidplein perron K                    | 1196135         | Rotterdam, Zuidplein perron J                    |   0.0105245234661132
 1501139         | Rotterdam, Rotterdam Centraal perron BB          | 1501141         | Rotterdam, Rotterdam Centraal perron AA          |   0.0105265867409217
 1332115         | Groningen, Station Europapark (Perron C)         | 1334314         | Groningen, Station Europapark (Perron B)         |   0.0105379469064369
 1133639         | Rotterdam, Zuidplein perron K                    | 1133642         | Rotterdam, Zuidplein perron N                    |    0.010546512505314
 1332066         | Appingedam, Busstation (Perron E)                | 1333342         | Appingedam, Busstation (Perron B)                |   0.0105496965584787
 10              | Doesburg, Tunnel Angerlo                         | 415528          | Doesburg, tunnel Angerlo                         |   0.0105611634776683
 1331461         | Groningen, Hoofdstation (Perron C)               | 654605          | Groningen, Hoofdstation (Perron N)               |   0.0105688882430547
 1329905         | Utrecht, CS Jaarbeurszijde (Perron C7)           | 1329906         | Utrecht, CS Jaarbeurszijde (Perron C8)           |   0.0105794237978031
 1479366         | Heerlen, Busstation Perron B                     | 1479383         | Heerlen, Busstation Perron A                     |   0.0105901299671428
 1479385         | Heerlen, Busstation Perron E                     | 1479529         | Heerlen, Busstation Perron C                     |   0.0105901595958899
 1377603         | Haarlem, Station F                               | 1377653         | Haarlem, Station B                               |   0.0106090669977304
 1377653         | Haarlem, Station B                               | 511218          | Haarlem, Station                                 |   0.0106090669977304
 1217163         | Delft, Station Delft (Perron F)                  | 1501696         | Delft, Station Delft (Perron H)                  |   0.0106272082435573
 1401108         | Groningen, Zernike Noord (Perron C)              | 1401128         | Groningen, Zernike Noord (Perron F)              |    0.010640725172168
 1400484         | Nieuwegein, Stadscentrum (Perron G)              | 650859          | Nieuwegein, Stadscentrum (Perron D)              |   0.0106594861626204
 1420846         | Uden, Busstation (D)                             | 1420900         | Uden, Busstation (B)                             |   0.0106599077857086
 1420153         | Arnhem, Huyghenslaan                             | 516             | Arnhem, Huijghenslaan                            |   0.0106914558121079
 1479464         | Gulpen, Busstation Perron D                      | 647720          | Gulpen, Busstation Perron E                      |   0.0107074395031725
 1421041         | 's-Hertogenbosch, Centraal Station (E)           | 323590          | 's-Hertogenbosch, Centraal Station (B)           |    0.010742623421277
 1377970         | Zuidhorn, Station (Perron E)                     | 1378120         | Zuidhorn, Station (Perron B)                     |   0.0107921207108664
 1421547         | Venlo, Station Perron A                          | 1421562         | Venlo, Station Perron D                          |    0.010812274462331
 1329798         | Vianen, Busstation Lekbrug West (Perron D)       | 1329799         | Vianen, Busstation Lekbrug West (Perron A)       |   0.0108349496353361
 1479349         | Kerkrade, Busstation Perron E                    | 1479545         | Kerkrade, Busstation Perron D                    |    0.010846621193434
 1479577         | Eindhoven, Airport                               | stoparea:81663  | Eindhoven Airport                                |   0.0108620226645835
 1479577         | Eindhoven, Airport                               | 248233          | Eindhoven Airport                                |   0.0108620226645835
 506731          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |   0.0108629055756115
 506732          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |   0.0108629055756115
 1217163         | Delft, Station Delft (Perron F)                  | 1217165         | Delft, Station Delft (Perron I)                  |   0.0108982993972531
 1217161         | Delft, Station Delft (Perron H)                  | 1217162         | Delft, Station Delft (Perron E)                  |   0.0108983040595996
 1479658         | Eindhoven, Airport                               | 248233          | Eindhoven Airport                                |   0.0109188580953284
 1479658         | Eindhoven, Airport                               | stoparea:81663  | Eindhoven Airport                                |   0.0109188580953284
 1332984         | Emmen, Station (Perron A)                        | 1333859         | Emmen, Station (Perron L)                        |   0.0109435854434708
 1377602         | Haarlem, Station D                               | 357304          | Haarlem, Station                                 |   0.0109668235506796
 506801          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |    0.010967915108122
 506766          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |    0.010967915108122
 506826          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |    0.010967915108122
 1331987         | Groningen, Hoofdstation (Perron W)               | 1331989         | Groningen, Hoofdstation (Perron Z)               |   0.0109714419084845
 1134317         | Rotterdam, Zuidplein Perron H                    | 1356087         | Rotterdam, Zuidplein Perron G                    |   0.0109731013410112
 1059129         | Haarlem, Station                                 | 1377659         | Haarlem, Station E                               |   0.0109829452354163
 1479281         | Sittard, Busstation Perron E                     | 1479373         | Sittard, Busstation Perron G                     |   0.0109978092659442
 1217108         | Naaldwijk, Busstation (Perron C)                 | 1217584         | Naaldwijk, Busstation (Perron E)                 |   0.0110014320246392
 1479366         | Heerlen, Busstation Perron B                     | 1479382         | Heerlen, Busstation Perron A                     |   0.0110178638224393
 521117          | Schiphol Airport                                 | 980501          | Schiphol, Airport                                |   0.0111143819334686
 103879          | Weesp, J.H.Leopoldhof                            | 1378772         | Weesp, J.H. Leopoldhof                           |    0.011118323816855
 103879          | Weesp, J.H.Leopoldhof                            | 360611          | Weesp, J.H. Leopoldhof                           |   0.0111394303013009
 1421036         | 's-Hertogenbosch, Centraal Station (K)           | 1421039         | 's-Hertogenbosch, Centraal Station (G)           |   0.0111514280679684
 1501483         | Rotterdam, Blaak                                 | 91834           | Rotterdam Blaak                                  |   0.0111576978535512
 1501482         | Rotterdam, Blaak                                 | 91834           | Rotterdam Blaak                                  |   0.0111576978535512
 91834           | Rotterdam Blaak                                  | NL:S:31008134   | Rotterdam, Blaak                                 |   0.0111576978535512
 1479385         | Heerlen, Busstation Perron E                     | 1479528         | Heerlen, Busstation Perron C                     |   0.0111619897546783
 1330994         | Assen, Station (Perron H)                        | 1332847         | Assen, Station (Perron B)                        |    0.011173297915533
 1501696         | Delft, Station Delft (Perron H)                  | 1501697         | Delft, Station Delft (Perron E)                  |   0.0111867033055347
 1100728         | Rotterdam, G.H. Betzweg                          | 1216680         | Rotterdam, GH Betzweg                            |   0.0112126271159371
 647592          | Valkenburg, Station Arriva Perron C              | 679735          | Valkenburg, Station Arriva Perron D              |   0.0112134128287153
 647592          | Valkenburg, Station Arriva Perron C              | 647716          | Valkenburg, Station Arriva Perron D              |   0.0112134128287153
 679695          | Valkenburg, Station Arriva Perron C              | 679735          | Valkenburg, Station Arriva Perron D              |   0.0113385548175394
 647716          | Valkenburg, Station Arriva Perron D              | 679695          | Valkenburg, Station Arriva Perron C              |   0.0113385548175394
 1217165         | Delft, Station Delft (Perron I)                  | 1501697         | Delft, Station Delft (Perron E)                  |   0.0113836867054939
 1479337         | Sittard, Busstation Perron I                     | 1479373         | Sittard, Busstation Perron G                     |   0.0114383946118852
 1421400         | Venlo, Station Perron C                          | 1421487         | Venlo, Station Perron F                          |   0.0114462730875021
 1420920         | Uden, Busstation (C)                             | 1420952         | Uden, Busstation (E)                             |   0.0114584802571907
 1479280         | Sittard, Busstation Perron E                     | 1479373         | Sittard, Busstation Perron G                     |   0.0115041170805733
 1479422         | Sittard, Busstation Perron D                     | 1479463         | Sittard, Busstation Perron B                     |    0.011515466127066
 327331          | Amsterdam, G.J. Scheurleerweg                    | 560715          | Amsterdam, G.J.Scheurleerweg                     |   0.0115220301911125
 1100728         | Rotterdam, G.H. Betzweg                          | 1216745         | Rotterdam, GH Betzweg                            |   0.0115269093188445
 1421006         | Oosterhout, Busstation (B)                       | 509020          | Oosterhout, Busstation (C)                       |   0.0115823274023725
 1421006         | Oosterhout, Busstation (B)                       | 677995          | Oosterhout, Busstation (C)                       |   0.0115823274023725
 404073          | Breda, Centraal Station (H)                      | 404082          | Breda, Centraal Station (M)                      |   0.0115898368773739
 1329909         | Utrecht, CS Jaarbeurszijde (Perron C10)          | 1400528         | Utrecht, CS Jaarbeurszijde (Perron C9)           |   0.0115941584926623
 1479290         | Maastricht, Station Perron C                     | 1479392         | Maastricht, Station Perron A                     |   0.0116089102941001
 1216558         | Maastricht, Station Perron G                     | 1216564         | Maastricht, Station Perron H                     |   0.0116595374125241
 44              | 's-Heerenberg, Busstation                        | NL:S:41790030   | 'S-Heerenberg, Busstation                        |   0.0117184023254459
 1331719         | Groningen, Hoofdstation (Perron T)               | 1378043         | Groningen, Hoofdstation (Perron I)               |   0.0117324734618739
 1479651         | Eindhoven, Airport                               | stoparea:81663  | Eindhoven Airport                                |   0.0117791673884446
 1479651         | Eindhoven, Airport                               | 248233          | Eindhoven Airport                                |   0.0117791673884446
 1331499         | Delfzijl, Station (Perron F)                     | 1334159         | Delfzijl, Station (Perron B)                     |   0.0117794259492109
 506759          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |   0.0117998244057788
 506776          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |   0.0117998244057788
 1479291         | Kerkrade, Parkstad Stadion Perron A              | 1479341         | Kerkrade, Parkstad Stadion Perron B              |   0.0118077712930967
 1217191         | Zoetermeer, Centrum West (Perron C)              | 1217604         | Zoetermeer, Centrum West (Perron F)              |   0.0118445987602058
 404080          | Breda, Centraal Station (K)                      | 404091          | Breda, Centraal Station (L)                      |   0.0118529060990625
 1331218         | Emmen, Station (Perron E)                        | 1332026         | Emmen, Station (Perron B)                        |   0.0118634584383777
 1332026         | Emmen, Station (Perron B)                        | 1333793         | Emmen, Station (Perron H)                        |   0.0118634584383777
 1331727         | Emmen, Station (Perron C)                        | 1480319         | Emmen, Station (Perron J)                        |   0.0118880609684904
 1331727         | Emmen, Station (Perron C)                        | 1332483         | Emmen, Station (Perron K)                        |   0.0118880609684904
 1329250         | Zeist, Station Driebergen-Zeist (Perron J)       | 1330443         | Zeist, Station Driebergen-Zeist (Perron F)       |   0.0118978097380216
 1135216         | Gorinchem, Station (perron A)                    | 3367            | Gorinchem, Station (perron G)                    |   0.0118992078990554
 1135221         | Gorinchem, Station (perron G)                    | 1215489         | Gorinchem, Station (perron A)                    |   0.0118992078990554
 1215489         | Gorinchem, Station (perron A)                    | 3367            | Gorinchem, Station (perron G)                    |   0.0118992078990554
 1215489         | Gorinchem, Station (perron A)                    | 3868            | Gorinchem, Station (perron G)                    |   0.0118992078990554
 1135216         | Gorinchem, Station (perron A)                    | 3868            | Gorinchem, Station (perron G)                    |   0.0118992078990554
 1135216         | Gorinchem, Station (perron A)                    | 1135221         | Gorinchem, Station (perron G)                    |   0.0118992078990554
 1479330         | Kerkrade, Busstation Perron F                    | 1479349         | Kerkrade, Busstation Perron E                    |   0.0119136626767873
 1216558         | Maastricht, Station Perron G                     | 1216573         | Maastricht, Station Perron F                     |   0.0119164718173835
 506812          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |   0.0119402841912498
 506794          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |   0.0119402841912498
 1378043         | Groningen, Hoofdstation (Perron I)               | 654943          | Groningen, Hoofdstation (Perron V)               |   0.0119413735944058
 1216523         | Maastricht, Station Perron A                     | 1479539         | Maastricht, Station Perron B                     |   0.0119453166302025
 1332742         | Veendam, Station (Perron A)                      | 1333007         | Veendam, Station (Perron B)                      |   0.0119494914136601
 1479309         | Sittard, Busstation Perron D                     | 1479463         | Sittard, Busstation Perron B                     |   0.0120230867878645
 1333799         | Assen, Selma Lagerlöflaan                        | 650041          | Assen, Selma Lagerloflaan                        |   0.0120289780629789
 1329839         | Nieuwegein, Stadscentrum (Perron C)              | 650662          | Nieuwegein, Stadscentrum (Perron F)              |   0.0120892802624033
 1101088         | Landsmeer, Van Beekstraat                        | 1377213         | Landsmeer, van Beekstraat                        |   0.0121031326242302
 404083          | Breda, Centraal Station (A)                      | 404085          | Breda, Centraal Station (W)                      |    0.012106610690957
 1216523         | Maastricht, Station Perron A                     | 1216564         | Maastricht, Station Perron H                     |   0.0121090916919927
 1135221         | Gorinchem, Station (perron G)                    | 3871            | Gorinchem, Station (perron A)                    |   0.0121131018406237
 3367            | Gorinchem, Station (perron G)                    | 3871            | Gorinchem, Station (perron A)                    |   0.0121131018406237
 3868            | Gorinchem, Station (perron G)                    | 3871            | Gorinchem, Station (perron A)                    |   0.0121131018406237
 506823          | Leiden, Centraal                                 | 53896           | Leiden Centraal                                  |   0.0121528290900205
 509020          | Oosterhout, Busstation (C)                       | 509110          | Oosterhout, Busstation (B)                       |   0.0121537553857139
 509110          | Oosterhout, Busstation (B)                       | 677995          | Oosterhout, Busstation (C)                       |   0.0121537553857139
 1331720         | Groningen, Hoofdstation (Perron U)               | 1331987         | Groningen, Hoofdstation (Perron W)               |   0.0121688888870275
 404076          | Breda, Centraal Station (G)                      | 404081          | Breda, Centraal Station (N)                      |   0.0121780691318979
 1479292         | Kerkrade, Parkstad Stadion Perron A              | 1479341         | Kerkrade, Parkstad Stadion Perron B              |   0.0122012796665277
 404074          | Breda, Centraal Station (F)                      | 404093          | Breda, Centraal Station (P)                      |   0.0122058613888745
 1420385         | Eindhoven, Beemdstraat/Hurksetraat               | 979230          | Eindhoven, Beemdstraat/Hurksestraat              |   0.0122111814910754
 1356132         | Utrecht, CS Jaarbeursplein (Perron G9)           | 1356138         | Utrecht, CS Jaarbeursplein (Perron G6)           |   0.0122450509011964
 1334090         | Gieten, OV Knooppunt N33/N34 (Perron B)          | 1378180         | Gieten, OV Knooppunt N33/N34 (Perron F)          |   0.0122585916954948
 103879          | Weesp, J.H.Leopoldhof                            | 664900          | Weesp, J.H. Leopoldhof                           |   0.0123104499341033
 324108          | Etten-Leur, Fr. van Eedenstraat                  | 324202          | Etten-Leur, Fr.van Eedenstraat                   |   0.0123510133359706
 1215495         | Gorinchem, Station (perron A)                    | 3868            | Gorinchem, Station (perron G)                    |   0.0123580938514591
 1215495         | Gorinchem, Station (perron A)                    | 3367            | Gorinchem, Station (perron G)                    |   0.0123580938514591
 1135221         | Gorinchem, Station (perron G)                    | 1215495         | Gorinchem, Station (perron A)                    |   0.0123580938514591
 1330412         | Zeist, Station Driebergen-Zeist (Perron D)       | 1330504         | Zeist, Station Driebergen-Zeist (Perron A)       |   0.0123660611920041
 1329986         | Utrecht, CS Jaarbeurszijde (Perron D3)           | 1330234         | Utrecht, CS Jaarbeurszijde (Perron C6)           |   0.0123878360498823
 1329908         | Utrecht, CS Jaarbeurszijde (Perron C6)           | 1329986         | Utrecht, CS Jaarbeurszijde (Perron D3)           |   0.0123878360498823
 1330967         | Emmen, Station (Perron D)                        | 1332984         | Emmen, Station (Perron A)                        |   0.0123909097621976
 404079          | Breda, Centraal Station (B)                      | 404089          | Breda, Centraal Station (V)                      |   0.0123955424018327
 327334          | Amsterdam, G.J. Scheurleerweg                    | 560698          | Amsterdam, G.J.Scheurleerweg                     |   0.0124001923971638
 7123            | Grou, Sporthal ZZ                                | 7312            | Grou, Sporthal NZ                                |   0.0124359942122574
 1479464         | Gulpen, Busstation Perron D                      | 784126          | Gulpen, Busstation Perron A                      |   0.0124362027865137
 1331990         | Groningen, Hoofdstation (Perron Y)               | 654943          | Groningen, Hoofdstation (Perron V)               |   0.0124468453144261
 1479438         | Sittard, Busstation Perron C                     | 1479463         | Sittard, Busstation Perron B                     |   0.0124708194939083
 1479415         | Kerkrade, Busstation Perron B                    | 1479432         | Kerkrade, Busstation Perron A                    |   0.0124792112011812
 54723           | Rotterdam Blaak                                  | NL:S:31008134   | Rotterdam, Blaak                                 |    0.012513651945004
 1501483         | Rotterdam, Blaak                                 | 54723           | Rotterdam Blaak                                  |    0.012513651945004
 1501482         | Rotterdam, Blaak                                 | 54723           | Rotterdam Blaak                                  |    0.012513651945004
 1134169         | Baarle-Nassau, Hoogbraak                         | 388021          | Baarle Nassau, Hoogbraak                         |   0.0125391506702398
 357392          | Druten, Hermes garage                            | 8475            | Druten, Hermes Garage                            |   0.0125396476292051
 1241363         | Hoogvliet Rotterdam, Hoogvliet Metro Busperron A | 1501053         | Hoogvliet Rotterdam, Hoogvliet Metro Busperron D |   0.0125594687200313
 1241363         | Hoogvliet Rotterdam, Hoogvliet Metro Busperron A | 1501252         | Hoogvliet Rotterdam, Hoogvliet Metro Busperron D |   0.0125594687200313
 1501052         | Hoogvliet Rotterdam, Hoogvliet Metro Busperron A | 1501252         | Hoogvliet Rotterdam, Hoogvliet Metro Busperron D |   0.0125594687200313
